stream_id,checkpoint,processed,exact,estimate
52,15,800001,398971,380313
52,16,850001,408442,388771
52,17,900001,417248,396664
52,18,950001,424962,403446
52,19,1000000,432154,409769
53,0,50001,47538,45876.4
53,1,100001,90432,86462.5
53,2,150001,129256,123503
53,3,200001,164617,156522
53,4,250001,196556,186599
53,5,300001,225488,214235
53,6,350001,251680,238446
53,7,400001,275339,261016
53,8,450001,296733,281529
53,9,500001,315937,299379
53,10,550001,333269,314999
53,11,600001,349047,337977
53,12,650001,363385,350251
53,13,700001,376412,361472
53,14,750001,388141,371958
53,15,800001,398739,381485
53,16,850001,408399,389773
53,17,900001,417100,397518
53,18,950001,424917,404725
53,19,1000000,432160,411409
54,0,50001,47547,45811.2
54,1,100001,90485,86830.5
54,2,150001,129470,123755
54,3,200001,164766,157111
54,4,250001,196841,187177
54,5,300001,225539,214322
54,6,350001,251457,238594
54,7,400001,275141,260899
54,8,450001,296447,280556
54,9,500001,315842,299251
54,10,550001,333472,315198
54,11,600001,349324,337362
54,12,650001,363686,349793
54,13,700001,376785,361222
54,14,750001,388556,372084
54,15,800001,399145,381786
54,16,850001,408780,390348
54,17,900001,417546,398258
54,18,950001,425351,405271
54,19,1000000,432484,411986
55,0,50001,47605,45792.7
55,1,100001,90686,86898.4
55,2,150001,129535,123645
55,3,200001,164650,156945
55,4,250001,196457,187286
55,5,300001,225330,214338
55,6,350001,251368,239009
55,7,400001,275073,261412
55,8,450001,296512,281426
55,9,500001,315921,299930
55,10,550001,333424,316523
55,11,600001,349121,337349
55,12,650001,363534,350062
55,13,700001,376556,361622
55,14,750001,388453,371847
55,15,800001,398931,380645
55,16,850001,408519,389330
55,17,900001,417211,396956
55,18,950001,425118,403998
55,19,1000000,432248,410353
56,0,50001,47516,45692.1
56,1,100001,90586,86941.1
56,2,150001,129688,124407
56,3,200001,164930,157899
56,4,250001,196959,188253
56,5,300001,225823,215772
56,6,350001,251882,240566
56,7,400001,275495,263240
56,8,450001,297073,283662
56,9,500001,316340,301716
56,10,550001,333723,317331
56,11,600001,349454,337869
56,12,650001,363965,350208
56,13,700001,376966,361795
56,14,750001,388531,372053
56,15,800001,399221,381765
56,16,850001,408761,390231
56,17,900001,417348,397696
56,18,950001,425183,404633
56,19,1000000,432244,410938
57,0,50001,47570,45792.7
57,1,100001,90547,86811.1
57,2,150001,129684,124208
57,3,200001,165007,157476
57,4,250001,197007,187620
57,5,300001,225763,214728
57,6,350001,251923,238434
57,7,400001,275518,260023
57,8,450001,296748,280157
57,9,500001,316041,298158
57,10,550001,333397,314712
57,11,600001,349257,336941
57,12,650001,363604,349512
57,13,700001,376376,360339
57,14,750001,388138,370780
57,15,800001,398648,380299
57,16,850001,408250,388663
57,17,900001,417045,396489
57,18,950001,424986,403632
57,19,1000000,432083,410168
58,0,50001,47490,45660.9
58,1,100001,90547,86526.4
58,2,150001,129489,123483
58,3,200001,164918,156648
58,4,250001,196756,186553
58,5,300001,225502,213872
58,6,350001,251701,238490
58,7,400001,275173,260877
58,8,450001,296786,281041
58,9,500001,316128,299271
58,10,550001,333674,315409
58,11,600001,349613,337911
58,12,650001,363895,350746
58,13,700001,376790,361846
58,14,750001,388387,372259
58,15,800001,398848,381705
58,16,850001,408518,390286
58,17,900001,417257,398010
58,18,950001,425077,404844
58,19,1000000,432290,411261
59,0,50001,47611,45737.4
59,1,100001,90677,86877.1
59,2,150001,129537,123598
59,3,200001,164756,156074
59,4,250001,196656,186188
59,5,300001,225638,213637
59,6,350001,251760,238188
59,7,400001,275689,260271
59,8,450001,296970,280692
59,9,500001,316306,298938
59,10,550001,333755,315809
59,11,600001,349477,337314
59,12,650001,363834,349775
59,13,700001,376660,360899
59,14,750001,388442,371159
59,15,800001,399112,380366
59,16,850001,408717,389036
59,17,900001,417487,396867
59,18,950001,425338,403770
59,19,1000000,432532,410648
60,0,50001,47596,45686.4
60,1,100001,90685,86776.2
60,2,150001,129774,123842
60,3,200001,164934,157303
60,4,250001,196764,187624
60,5,300001,225551,214970
60,6,350001,251672,239804
60,7,400001,275360,261913
60,8,450001,296835,281975
60,9,500001,316188,300177
60,10,550001,333797,316590
60,11,600001,349528,338187
60,12,650001,363856,350580
60,13,700001,376886,361981
60,14,750001,388529,372500
60,15,800001,399192,381819
60,16,850001,408730,390180
60,17,900001,417418,397884
60,18,950001,425356,405317
60,19,1000000,432518,411664
61,0,50001,47688,45926.1
61,1,100001,90735,86855.7
61,2,150001,129844,124028
61,3,200001,164995,157353
61,4,250001,196773,187448
61,5,300001,225512,214245
61,6,350001,251554,238545
61,7,400001,275001,259668
61,8,450001,296276,279548
61,9,500001,315734,297198
61,10,550001,333227,314007
61,11,600001,349153,336415
61,12,650001,363381,348735
61,13,700001,376461,360089
61,14,750001,388237,370697
61,15,800001,398692,379779
61,16,850001,408254,388297
61,17,900001,416917,395857
61,18,950001,424786,402821
61,19,1000000,432157,409102
62,0,50001,47509,45734.6
62,1,100001,90577,86431.6
62,2,150001,129529,123314
62,3,200001,164800,156810
62,4,250001,196705,187373
62,5,300001,225552,214384
62,6,350001,251715,238984
62,7,400001,275360,260599
62,8,450001,296831,280394
62,9,500001,316136,297954
62,10,550001,333593,313394
62,11,600001,349506,337245
62,12,650001,363778,349742
62,13,700001,376637,361400
62,14,750001,388309,371628
62,15,800001,398946,381316
62,16,850001,408651,389785
62,17,900001,417364,397699
62,18,950001,425148,404979
62,19,1000000,432267,411505
63,0,50001,47582,45730.4
63,1,100001,90467,86192
63,2,150001,129464,123163
63,3,200001,164879,156403
63,4,250001,196597,185866
63,5,300001,225484,213214
63,6,350001,251661,237561
63,7,400001,275294,260009
63,8,450001,296664,280428
63,9,500001,316066,298430
63,10,550001,333615,314524
63,11,600001,349624,338193
63,12,650001,363968,350930
63,13,700001,376742,362170
63,14,750001,388531,372792
63,15,800001,399175,382023
63,16,850001,408576,390539
63,17,900001,417308,398213
63,18,950001,425281,405029
63,19,1000000,432340,411166
64,0,50001,47584,45584.4
64,1,100001,90651,86543.8
64,2,150001,129606,122953
64,3,200001,164689,155821
64,4,250001,196467,185043
64,5,300001,225455,212119
64,6,350001,251527,236658
64,7,400001,275137,258570
64,8,450001,296533,278807
64,9,500001,315753,296563
64,10,550001,333305,312545
64,11,600001,349202,335818
64,12,650001,363587,347680
64,13,700001,376557,359158
64,14,750001,388294,369780
64,15,800001,398855,378987
64,16,850001,408407,387768
64,17,900001,417109,395624
64,18,950001,424959,402507
64,19,1000000,432052,409016
65,0,50001,47669,45736
65,1,100001,90648,86830.5
65,2,150001,129593,123603
65,3,200001,164741,156975
65,4,250001,196709,186865
65,5,300001,225501,214107
65,6,350001,251350,238298
65,7,400001,275073,260511
65,8,450001,296477,280208
65,9,500001,316057,298294
65,10,550001,333668,315198
65,11,600001,349398,336791
65,12,650001,363702,348877
65,13,700001,376631,360389
65,14,750001,388524,370916
65,15,800001,399084,380697
65,16,850001,408719,389096
65,17,900001,417365,396826
65,18,950001,425236,403905
65,19,1000000,432328,410110
66,0,50001,47563,45761.5
66,1,100001,90594,86646.4
66,2,150001,129628,123598
66,3,200001,164924,156697
66,4,250001,196794,186391
66,5,300001,225623,213611
66,6,350001,251589,238385
66,7,400001,275383,260709
66,8,450001,296780,280377
66,9,500001,316257,298401
66,10,550001,333655,314767
66,11,600001,349465,337247
66,12,650001,363834,349327
66,13,700001,376746,360555
66,14,750001,388553,371035
66,15,800001,399190,380568
66,16,850001,408848,389176
66,17,900001,417431,397102
66,18,950001,425257,403934
66,19,1000000,432337,410533
67,0,50001,47583,45672.3
67,1,100001,90713,86974.1
67,2,150001,129720,123948
67,3,200001,164939,157499
67,4,250001,196726,186998
67,5,300001,225563,213550
67,6,350001,251403,238132
67,7,400001,275089,260038
67,8,450001,296472,279522
67,9,500001,315747,297450
67,10,550001,333307,314150
67,11,600001,349170,336805
67,12,650001,363557,349103
67,13,700001,376530,360605
67,14,750001,388287,371153
67,15,800001,398814,380190
67,16,850001,408615,388923
67,17,900001,417362,396288
67,18,950001,425254,403212
67,19,1000000,432371,409254
68,0,50001,47610,45831
68,1,100001,90737,86568.9
68,2,150001,129846,123609
68,3,200001,165065,157237
68,4,250001,196881,187507
68,5,300001,225710,214445
68,6,350001,251728,238274
68,7,400001,275415,260884
68,8,450001,296744,280420
68,9,500001,316174,299114
68,10,550001,333753,315253
68,11,600001,349476,337407
68,12,650001,363805,349967
68,13,700001,376732,361045
68,14,750001,388473,371308
68,15,800001,399119,380254
68,16,850001,408659,388857
68,17,900001,417298,396439
68,18,950001,425282,403448
68,19,1000000,432306,409545
69,0,50001,47547,45780
69,1,100001,90650,86526.4
69,2,150001,129605,123601
69,3,200001,164928,156417
69,4,250001,196908,186312
69,5,300001,225717,213361
69,6,350001,251914,237592
69,7,400001,275607,260249
69,8,450001,296883,280242
69,9,500001,316126,298080
69,10,550001,333687,314271
69,11,600001,349585,336459
69,12,650001,363870,348455
69,13,700001,376732,359443
69,14,750001,388529,369616
69,15,800001,399219,379187
69,16,850001,408889,387749
69,17,900001,417692,395688
69,18,950001,425582,402900
69,19,1000000,432562,409075
70,0,50001,47516,45676.5
70,1,100001,90556,86578.6
70,2,150001,129472,123283
70,3,200001,164831,156542
70,4,250001,196723,186412
70,5,300001,225588,213535
70,6,350001,251693,237929
70,7,400001,275345,260344
70,8,450001,296754,280556
70,9,500001,316124,298469
70,10,550001,333670,314535
70,11,600001,349451,337898
70,12,650001,363754,350451
70,13,700001,376764,361815
70,14,750001,388413,371874
70,15,800001,399029,381350
70,16,850001,408656,390121
70,17,900001,417267,397624
70,18,950001,425191,404436
70,19,1000000,432204,410771
71,0,50001,47592,45733.2
71,1,100001,90723,87195.7
71,2,150001,129407,123804
71,3,200001,164656,157157
71,4,250001,196667,187273
71,5,300001,225571,214589
71,6,350001,251540,239251
71,7,400001,275003,261199
71,8,450001,296501,281520
71,9,500001,315928,299575
71,10,550001,333284,316266
71,11,600001,349228,338328
71,12,650001,363664,350718
71,13,700001,376622,362017
71,14,750001,388362,372298
71,15,800001,399059,381783
71,16,850001,408602,390333
71,17,900001,417304,398198
71,18,950001,425005,404720
71,19,1000000,432159,411245
72,0,50001,47572,45787.1
72,1,100001,90684,86768.5
72,2,150001,129560,123796
72,3,200001,164933,157114
72,4,250001,196930,186773
72,5,300001,225823,213443
72,6,350001,251789,238601
72,7,400001,275336,260482
72,8,450001,296708,281144
72,9,500001,316066,298821
72,10,550001,333531,316132
72,11,600001,349385,338114
72,12,650001,363742,350950
72,13,700001,376724,362189
72,14,750001,388521,372408
72,15,800001,399151,381606
72,16,850001,408636,390146
72,17,900001,417276,398103
72,18,950001,425113,405225
72,19,1000000,432153,411374
73,0,50001,47591,45812.6
73,1,100001,90683,86630.9
73,2,150001,129606,123191
73,3,200001,164820,156929
73,4,250001,196923,187223
73,5,300001,226072,214204
73,6,350001,252125,239015
73,7,400001,275609,260921
73,8,450001,296831,280454
73,9,500001,316182,298694
73,10,550001,333587,314712
73,11,600001,349191,336846
73,12,650001,363573,348929
73,13,700001,376389,360513
73,14,750001,388326,370641
73,15,800001,399080,380371
73,16,850001,408621,388807
73,17,900001,417381,396896
73,18,950001,425099,403701
73,19,1000000,432275,409823
74,0,50001,47599,45706.3
74,1,100001,90428,86379.4
74,2,150001,129414,122938
74,3,200001,164525,156281
74,4,250001,196478,186844
74,5,300001,225450,214384
74,6,350001,251668,238978
74,7,400001,275297,260987
74,8,450001,296713,280965
74,9,500001,316279,299261
74,10,550001,333654,314999
74,11,600001,349592,337586
74,12,650001,363772,349389
74,13,700001,376782,360953
74,14,750001,388614,371311
74,15,800001,399084,380209
74,16,850001,408806,388608
74,17,900001,417465,396583
74,18,950001,425338,403165
74,19,1000000,432456,409671
75,0,50001,47577,45822.5
75,1,100001,90619,87092.6
75,2,150001,129705,124216
75,3,200001,164976,157463
75,4,250001,196814,187499
75,5,300001,225856,214996
75,6,350001,252058,239661
75,7,400001,275711,262504
75,8,450001,297094,281760
75,9,500001,316340,300315
75,10,550001,333690,316098
75,11,600001,349690,339104
75,12,650001,363845,351047
75,13,700001,376783,362569
75,14,750001,388561,372472
75,15,800001,399053,381611
75,16,850001,408586,389903
75,17,900001,417402,397743
75,18,950001,425223,404743
75,19,1000000,432392,410997
76,0,50001,47642,45761.5
76,1,100001,90665,86487.7
76,2,150001,129678,123219
76,3,200001,164989,156856
76,4,250001,196542,187069
76,5,300001,225351,214066
76,6,350001,251539,238391
76,7,400001,275214,260745
76,8,450001,296657,280777
76,9,500001,315995,299085
76,10,550001,333413,315431
76,11,600001,349313,337341
76,12,650001,363633,350020
76,13,700001,376583,361242
76,14,750001,388311,371207
76,15,800001,398948,380915
76,16,850001,408488,389027
76,17,900001,417260,397144
76,18,950001,425066,404078
76,19,1000000,432153,410756
77,0,50001,47622,45694.9
77,1,100001,90571,86294.4
77,2,150001,129463,122818
77,3,200001,164746,155460
77,4,250001,196592,185528
77,5,300001,225491,212130
77,6,350001,251604,236682
77,7,400001,275069,258520
77,8,450001,296556,278531
77,9,500001,315918,296236
77,10,550001,333479,312079
77,11,600001,349221,335434
77,12,650001,363503,347630
77,13,700001,376405,358832
77,14,750001,388046,369286
77,15,800001,398760,378744
77,16,850001,408395,387204
77,17,900001,417321,395134
77,18,950001,425258,402011
77,19,1000000,432288,408299
78,0,50001,47598,45835.3
78,1,100001,90610,86857.7
78,2,150001,129797,124162
78,3,200001,165024,157005
78,4,250001,196798,187019
78,5,300001,225448,213484
78,6,350001,251740,237807
78,7,400001,275395,260249
78,8,450001,296827,280632
78,9,500001,316170,298977
78,10,550001,333815,315575
78,11,600001,349627,337736
78,12,650001,364072,350539
78,13,700001,377010,361743
78,14,750001,388718,372226
78,15,800001,399440,381745
78,16,850001,409109,390274
78,17,900001,417854,398004
78,18,950001,425585,404961
78,19,1000000,432786,411466
79,0,50001,47523,45570.3
79,1,100001,90577,86495.4
79,2,150001,129340,123109
79,3,200001,164699,156295
79,4,250001,196469,185886
79,5,300001,225329,213519
79,6,350001,251545,237586
79,7,400001,275275,260132
79,8,450001,296540,280292
79,9,500001,315937,298557
79,10,550001,333379,315143
79,11,600001,349165,336899
79,12,650001,363620,349233
79,13,700001,376581,360440
79,14,750001,388300,370367
79,15,800001,398813,379151
79,16,850001,408326,387565
79,17,900001,416989,395191
79,18,950001,425009,402404
79,19,1000000,432154,408875
80,0,50001,47645,45797
80,1,100001,90751,86801.4
80,2,150001,129973,124133
80,3,200001,165165,156899
80,4,250001,197043,187494
80,5,300001,225784,214816
80,6,350001,251930,238953
80,7,400001,275560,260826
80,8,450001,297030,281204
80,9,500001,316221,298469
80,10,550001,333838,315132
80,11,600001,349847,338257
80,12,650001,364048,350487
80,13,700001,377052,361795
80,14,750001,388678,372185
80,15,800001,399260,381822
80,16,850001,408786,390295
80,17,900001,417530,398187
80,18,950001,425358,405273
80,19,1000000,432421,411822
81,0,50001,47604,45743.1
81,1,100001,90618,86743.3
81,2,150001,129543,123537
81,3,200001,164745,156634
81,4,250001,196626,186615
81,5,300001,225597,213918
81,6,350001,251752,238453
81,7,400001,275426,261162
81,8,450001,296640,280777
81,9,500001,315920,298567
81,10,550001,333448,314623
81,11,600001,349204,337098
81,12,650001,363287,349306
81,13,700001,376363,360578
81,14,750001,388062,370432
81,15,800001,398626,379896
81,16,850001,408265,388287
81,17,900001,416866,395946
81,18,950001,424781,403154
81,19,1000000,431971,409807
82,0,50001,47596,45683.6
82,1,100001,90637,86321.4
82,2,150001,129636,123342
82,3,200001,165048,156724
82,4,250001,196878,186744
82,5,300001,225904,214107
82,6,350001,251915,238255
82,7,400001,275524,260533
82,8,450001,297009,279818
82,9,500001,316317,298274
82,10,550001,333980,315109
82,11,600001,349698,337219
82,12,650001,363813,349701
82,13,700001,376917,361592
82,14,750001,388600,371762
82,15,800001,399094,381031
82,16,850001,408678,389931
82,17,900001,417327,397613
82,18,950001,425236,404745
82,19,1000000,432323,410890
83,0,50001,47609,45721.9
83,1,100001,90539,86559.3
83,2,150001,129559,123201
83,3,200001,164752,156502
83,4,250001,196774,186823
83,5,300001,225722,214533
83,6,350001,252006,239729
83,7,400001,275545,261684
83,8,450001,296784,281298
83,9,500001,315993,299320
83,10,550001,333612,316433
83,11,600001,349318,338517
83,12,650001,363469,350901
83,13,700001,376476,362173
83,14,750001,388218,372413
83,15,800001,398778,381775
83,16,850001,408389,390462
83,17,900001,416994,398271
83,18,950001,424758,405454
83,19,1000000,431861,411462
84,0,50001,47598,45723.3
84,1,100001,90555,86731.6
84,2,150001,129416,123421
84,3,200001,164737,156275
84,4,250001,196661,186072
84,5,300001,225752,213249
84,6,350001,252008,237960
84,7,400001,275725,259791
84,8,450001,297076,280055
84,9,500001,316466,297963
84,10,550001,333790,314095
84,11,600001,349790,336878
84,12,650001,364054,349559
84,13,700001,377128,361028
84,14,750001,388741,370851
84,15,800001,399397,380668
84,16,850001,409000,389148
84,17,900001,417716,396964
84,18,950001,425487,404145
84,19,1000000,432597,410754
85,0,50001,47696,45990
85,1,100001,90795,86718.1
85,2,150001,129731,123511
85,3,200001,165139,156982
85,4,250001,196932,187219
85,5,300001,225687,214661
85,6,350001,251911,239331
85,7,400001,275484,261082
85,8,450001,296742,281161
85,9,500001,316107,299684
85,10,550001,333571,316243
85,11,600001,349442,338547
85,12,650001,363821,350838
85,13,700001,376730,362392
85,14,750001,388409,372795
85,15,800001,398984,381987
85,16,850001,408602,390374
85,17,900001,417275,397858
85,18,950001,425267,404595
85,19,1000000,432403,410781
86,0,50001,47562,45787.1
86,1,100001,90505,86710.3
86,2,150001,129427,123609
86,3,200001,164661,156648
86,4,250001,196593,187260
86,5,300001,225511,214174
86,6,350001,251539,238718
86,7,400001,275128,260987
86,8,450001,296500,280828
86,9,500001,315670,299379
86,10,550001,333147,315597
86,11,600001,348997,336525
86,12,650001,363362,348985
86,13,700001,376448,360615
86,14,750001,388241,370795
86,15,800001,398865,379953
86,16,850001,408497,388293
86,17,900001,417260,396211
86,18,950001,425182,403198
86,19,1000000,432329,409744
87,0,50001,47606,45829.6
87,1,100001,90687,86892.6
87,2,150001,129490,123927
87,3,200001,164740,156925
87,4,250001,196560,186445
87,5,300001,225367,213087
87,6,350001,251487,237543
87,7,400001,275157,260009
87,8,450001,296445,279641
87,9,500001,315954,298128
87,10,550001,333496,314029
87,11,600001,349257,336746
87,12,650001,363607,349008
87,13,700001,376581,360070
87,14,750001,388318,370164
87,15,800001,398956,379730
87,16,850001,408480,388698
87,17,900001,417373,396682
87,18,950001,425136,403827
87,19,1000000,432141,409986
88,0,50001,47531,45669.4
88,1,100001,90550,86319.5
88,2,150001,129537,123593
88,3,200001,164788,156816
88,4,250001,196595,186383
88,5,300001,225563,213560
88,6,350001,251740,237745
88,7,400001,275436,259776
88,8,450001,296817,280216
88,9,500001,316079,298323
88,10,550001,333394,314381
88,11,600001,349219,336431
88,12,650001,363591,349049
88,13,700001,376500,360607
88,14,750001,388230,370870
88,15,800001,398756,380647
88,16,850001,408420,389395
88,17,900001,417142,397237
88,18,950001,425131,404483
88,19,1000000,432263,411037
89,0,50001,47483,45584.4
89,1,100001,90586,86611.5
89,2,150001,129416,123493
89,3,200001,164558,156443
89,4,250001,196541,186819
89,5,300001,225539,214780
89,6,350001,251697,239499
89,7,400001,275430,261441
89,8,450001,296754,280982
89,9,500001,316107,298840
89,10,550001,333696,316020
89,11,600001,349656,337976
89,12,650001,363949,350344
89,13,700001,376966,361389
89,14,750001,388793,371975
89,15,800001,399391,381160
89,16,850001,408918,390096
89,17,900001,417703,398002
89,18,950001,425631,405335
89,19,1000000,432797,411656
90,0,50001,47564,45670.8
90,1,100001,90677,86499.3
90,2,150001,129524,123078
90,3,200001,164773,156357
90,4,250001,196560,186354
90,5,300001,225371,213117
90,6,350001,251287,237629
90,7,400001,274913,259494
90,8,450001,296388,279261
90,9,500001,315776,297430
90,10,550001,333428,313230
90,11,600001,349292,336916
90,12,650001,363659,349745
90,13,700001,376770,360933
90,14,750001,388527,371170
90,15,800001,399147,380458
90,16,850001,408700,388890
90,17,900001,417337,396609
90,18,950001,425208,403761
90,19,1000000,432346,410152
91,0,50001,47551,45639.7
91,1,100001,90596,86741.3
91,2,150001,129728,123624
91,3,200001,164840,156459
91,4,250001,196869,186362
91,5,300001,225819,213188
91,6,350001,251815,237488
91,7,400001,275319,259248
91,8,450001,296756,279531
91,9,500001,316021,297218
91,10,550001,333530,313755
91,11,600001,349521,336413
91,12,650001,363873,348155
91,13,700001,376894,359366
91,14,750001,388725,369551
91,15,800001,399346,379138
91,16,850001,408754,386899
91,17,900001,417419,394628
91,18,950001,425193,401765
91,19,1000000,432438,408694
92,0,50001,47551,45551.9
92,1,100001,90646,86437.4
92,2,150001,129594,123137
92,3,200001,164787,156351
92,4,250001,196637,186019
92,5,300001,225604,212579
92,6,350001,251743,237182
92,7,400001,275437,259038
92,8,450001,296668,278564
92,9,500001,315935,296649
92,10,550001,333518,312686
92,11,600001,349197,336423
92,12,650001,363471,348797
92,13,700001,376444,359974
92,14,750001,388210,370343
92,15,800001,398874,379741
92,16,850001,408494,388342
92,17,900001,417220,395881
92,18,950001,425064,402879
92,19,1000000,432180,409652
93,0,50001,47558,45577.4
93,1,100001,90531,86592.2
93,2,150001,129422,123319
93,3,200001,164443,155699
93,4,250001,196442,185458
93,5,300001,225237,212367
93,6,350001,251272,237072
93,7,400001,274987,258779
93,8,450001,296403,279219
93,9,500001,315633,297411
93,10,550001,333080,313198
93,11,600001,348878,335744
93,12,650001,363174,348144
93,13,700001,376247,359460
93,14,750001,388131,369969
93,15,800001,398833,379556
93,16,850001,408598,387954
93,17,900001,417214,395518
93,18,950001,425199,402561
93,19,1000000,432183,408653
94,0,50001,47597,45755.9
94,1,100001,90638,86915.9
94,2,150001,129538,123603
94,3,200001,165027,157267
94,4,250001,196659,187019
94,5,300001,225638,214420
94,6,350001,251686,239325
94,7,400001,275302,261589
94,8,450001,296658,281855
94,9,500001,316103,300019
94,10,550001,333704,316478
94,11,600001,349536,337837
94,12,650001,363869,349967
94,13,700001,376823,361635
94,14,750001,388725,372053
94,15,800001,399256,381144
94,16,850001,408993,389791
94,17,900001,417656,397405
94,18,950001,425585,404500
94,19,1000000,432634,410691
95,0,50001,47573,45849.5
95,1,100001,90604,86636.7
95,2,150001,129726,123175
95,3,200001,165084,156387
95,4,250001,196903,186172
95,5,300001,225902,212909
95,6,350001,252024,237831
95,7,400001,275769,259711
95,8,450001,297240,279489
95,9,500001,316432,296495
95,10,550001,333841,312947
95,11,600001,349613,336311
95,12,650001,363992,348479
95,13,700001,377080,360169
95,14,750001,388789,370800
95,15,800001,399337,380217
95,16,850001,408946,388889
95,17,900001,417695,396603
95,18,950001,425563,403931
95,19,1000000,432706,410842
96,0,50001,47656,45867.9
96,1,100001,90601,86288.6
96,2,150001,129540,123019
96,3,200001,164779,156156
96,4,250001,196798,185853
96,5,300001,225709,213163
96,6,350001,251718,237721
96,7,400001,275333,259762
96,8,450001,296765,279565
96,9,500001,316014,297992
96,10,550001,333640,314999
96,11,600001,349347,337363
96,12,650001,363522,350155
96,13,700001,376458,361594
96,14,750001,388157,371909
96,15,800001,398637,381177
96,16,850001,408284,389378
96,17,900001,417074,396749
96,18,950001,424955,403970
96,19,1000000,432187,409969
97,0,50001,47547,45594.4
97,1,100001,90564,86629
97,2,150001,129446,123665
97,3,200001,164790,156572
97,4,250001,196833,186644
97,5,300001,225664,213270
97,6,350001,251744,237880
97,7,400001,275381,259711
97,8,450001,296776,279480
97,9,500001,315930,297818
97,10,550001,333453,314546
97,11,600001,349387,337126
97,12,650001,363673,349325
97,13,700001,376627,360326
97,14,750001,388337,370076
97,15,800001,399051,379541
97,16,850001,408779,388374
97,17,900001,417329,395895
97,18,950001,425278,402996
97,19,1000000,432403,409787
98,0,50001,47648,45829.6
98,1,100001,90675,86869.3
98,2,150001,129544,123596
98,3,200001,164842,156932
98,4,250001,196864,187135
98,5,300001,225597,214051
98,6,350001,251868,238669
98,7,400001,275612,260979
98,8,450001,297014,280530
98,9,500001,316173,298772
98,10,550001,333668,315386
98,11,600001,349557,337696
98,12,650001,363813,349950
98,13,700001,376761,360976
98,14,750001,388445,371342
98,15,800001,398926,380819
98,16,850001,408503,389249
98,17,900001,417231,397190
98,18,950001,425140,404255
98,19,1000000,432235,410560
99,0,50001,47522,45707.7
99,1,100001,90498,86534.1
99,2,150001,129442,123467
99,3,200001,164617,156552
99,4,250001,196431,186507
99,5,300001,225391,213718
99,6,350001,251566,238138
99,7,400001,275132,259711
99,8,450001,296840,280131
99,9,500001,316289,298128
99,10,550001,333938,314745
99,11,600001,349620,337508
99,12,650001,363800,349485
99,13,700001,376769,360753
99,14,750001,388547,371175
99,15,800001,399299,380835
99,16,850001,408925,389476
99,17,900001,417544,397560
99,18,950001,425441,404887
99,19,1000000,432543,411291
