stream_id,checkpoint,processed,exact,estimate
80,3,1600001,479723,453481
80,4,2000001,490898,463837
80,5,2400001,495853,468520
80,6,2800001,498117,470534
80,7,3200001,499182,471442
80,8,3600001,499627,471860
80,9,4000001,499826,472030
80,10,4400001,499923,472077
80,11,4800001,499966,472105
80,12,5200001,499986,472148
80,13,5600001,499994,472163
80,14,6000001,499999,472167
80,15,6400001,499999,472167
80,16,6800001,499999,472167
80,17,7200001,500000,472167
80,18,7600001,500000,472167
80,19,8000001,500000,472167
80,20,8400001,500000,472167
80,21,8800001,500000,472167
80,22,9200001,500000,472167
80,23,9600001,500000,472167
80,24,10000000,500000,472167
81,0,400001,275545,261684
81,1,800001,398778,381775
81,2,1200001,454136,431846
81,3,1600001,479595,455244
81,4,2000001,490699,464955
81,5,2400001,495793,469651
81,6,2800001,498159,471689
81,7,3200001,499175,472608
81,8,3600001,499620,472996
81,9,4000001,499820,473175
81,10,4400001,499925,473292
81,11,4800001,499968,473328
81,12,5200001,499986,473341
81,13,5600001,499999,473343
81,14,6000001,499999,473343
81,15,6400001,500000,473343
81,16,6800001,500000,473343
81,17,7200001,500000,473343
81,18,7600001,500000,473343
81,19,8000001,500000,473343
81,20,8400001,500000,473343
81,21,8800001,500000,473343
81,22,9200001,500000,473343
81,23,9600001,500000,473343
81,24,10000000,500000,473343
82,0,400001,275725,259791
82,1,800001,399397,380668
82,2,1200001,455068,430443
82,3,1600001,479838,452805
82,4,2000001,490946,462541
82,5,2400001,495964,467202
82,6,2800001,498163,469092
82,7,3200001,499210,470026
82,8,3600001,499633,470398
82,9,4000001,499841,470595
82,10,4400001,499923,470680
82,11,4800001,499966,470722
82,12,5200001,499983,470750
82,13,5600001,499994,470759
82,14,6000001,499998,470759
82,15,6400001,499999,470759
82,16,6800001,500000,470759
82,17,7200001,500000,470759
82,18,7600001,500000,470759
82,19,8000001,500000,470759
82,20,8400001,500000,470759
82,21,8800001,500000,470759
82,22,9200001,500000,470759
82,23,9600001,500000,470759
82,24,10000000,500000,470759
83,0,400001,275484,261082
83,1,800001,398984,381987
83,2,1200001,454767,430855
83,3,1600001,479494,453510
83,4,2000001,490813,464051
83,5,2400001,495822,468567
83,6,2800001,498106,470466
83,7,3200001,499202,471513
83,8,3600001,499642,471913
83,9,4000001,499838,472092
83,10,4400001,499931,472136
83,11,4800001,499970,472173
83,12,5200001,499990,472185
83,13,5600001,499997,472187
83,14,6000001,500000,472187
83,15,6400001,500000,472187
83,16,6800001,500000,472187
83,17,7200001,500000,472187
83,18,7600001,500000,472187
83,19,8000001,500000,472187
83,20,8400001,500000,472187
83,21,8800001,500000,472187
83,22,9200001,500000,472187
83,23,9600001,500000,472187
83,24,10000000,500000,472187
84,0,400001,275128,260987
84,1,800001,398865,379953
84,2,1200001,454469,429943
84,3,1600001,479519,452703
84,4,2000001,490767,462999
84,5,2400001,495898,467894
84,6,2800001,498182,469774
84,7,3200001,499182,470783
84,8,3600001,499630,471073
84,9,4000001,499835,471233
84,10,4400001,499920,471314
84,11,4800001,499961,471385
84,12,5200001,499981,471394
84,13,5600001,499991,471407
84,14,6000001,499995,471411
84,15,6400001,499996,471419
84,16,6800001,499998,471419
84,17,7200001,500000,471420
84,18,7600001,500000,471420
84,19,8000001,500000,471420
84,20,8400001,500000,471420
84,21,8800001,500000,471420
84,22,9200001,500000,471420
84,23,9600001,500000,471420
84,24,10000000,500000,471420
85,0,400001,275157,260009
85,1,800001,398956,379730
85,2,1200001,454457,429802
85,3,1600001,479545,451761
85,4,2000001,490864,461898
85,5,2400001,495977,466892
85,6,2800001,498175,468833
85,7,3200001,499150,469732
85,8,3600001,499607,470103
85,9,4000001,499827,470337
85,10,4400001,499919,470435
85,11,4800001,499958,470468
85,12,5200001,499980,470482
85,13,5600001,499995,470506
85,14,6000001,499999,470515
85,15,6400001,499999,470515
85,16,6800001,499999,470515
85,17,7200001,500000,470524
85,18,7600001,500000,470524
85,19,8000001,500000,470524
85,20,8400001,500000,470524
85,21,8800001,500000,470524
85,22,9200001,500000,470524
85,23,9600001,500000,470524
85,24,10000000,500000,470524
86,0,400001,275436,259776
86,1,800001,398756,380647
86,2,1200001,454704,431631
86,3,1600001,479495,453902
86,4,2000001,490836,463967
86,5,2400001,495886,468599
86,6,2800001,498133,470635
86,7,3200001,499162,471587
86,8,3600001,499615,472012
86,9,4000001,499819,472251
86,10,4400001,499922,472378
86,11,4800001,499960,472403
86,12,5200001,499986,472418
86,13,5600001,499997,472421
86,14,6000001,499999,472421
86,15,6400001,499999,472421
86,16,6800001,499999,472421
86,17,7200001,500000,472421
86,18,7600001,500000,472421
86,19,8000001,500000,472421
86,20,8400001,500000,472421
86,21,8800001,500000,472421
86,22,9200001,500000,472421
86,23,9600001,500000,472421
86,24,10000000,500000,472421
87,0,400001,275430,261441
87,1,800001,399391,381160
87,2,1200001,454846,431431
87,3,1600001,479798,453693
87,4,2000001,490954,464091
87,5,2400001,495922,469009
87,6,2800001,498148,471139
87,7,3200001,499190,472155
87,8,3600001,499607,472512
87,9,4000001,499838,472781
87,10,4400001,499934,472821
87,11,4800001,499973,472850
87,12,5200001,499988,472876
87,13,5600001,499994,472876
87,14,6000001,499996,472883
87,15,6400001,500000,472883
87,16,6800001,500000,472883
87,17,7200001,500000,472883
87,18,7600001,500000,472883
87,19,8000001,500000,472883
87,20,8400001,500000,472883
87,21,8800001,500000,472883
87,22,9200001,500000,472883
87,23,9600001,500000,472883
87,24,10000000,500000,472883
88,0,400001,274913,259494
88,1,800001,399147,380458
88,2,1200001,454645,430053
88,3,1600001,479609,452139
88,4,2000001,490901,462489
88,5,2400001,495929,467336
88,6,2800001,498179,469316
88,7,3200001,499184,470262
88,8,3600001,499635,470642
88,9,4000001,499825,470782
88,10,4400001,499922,470888
88,11,4800001,499963,470930
88,12,5200001,499978,470961
88,13,5600001,499988,470987
88,14,6000001,499994,470990
88,15,6400001,499997,470990
88,16,6800001,499998,470990
88,17,7200001,499999,470990
88,18,7600001,499999,470990
88,19,8000001,500000,470990
88,20,8400001,500000,470990
88,21,8800001,500000,470990
88,22,9200001,500000,470990
88,23,9600001,500000,470990
88,24,10000000,500000,470990
89,0,400001,275319,259248
89,1,800001,399346,379138
89,2,1200001,454651,427934
89,3,1600001,479647,450400
89,4,2000001,490791,460497
89,5,2400001,495819,464980
89,6,2800001,498123,467290
89,7,3200001,499154,468320
89,8,3600001,499648,468739
89,9,4000001,499835,468948
89,10,4400001,499932,468999
89,11,4800001,499973,469018
89,12,5200001,499987,469020
89,13,5600001,499994,469022
89,14,6000001,499997,469024
89,15,6400001,499999,469024
89,16,6800001,500000,469024
89,17,7200001,500000,469024
89,18,7600001,500000,469024
89,19,8000001,500000,469024
89,20,8400001,500000,469024
89,21,8800001,500000,469024
89,22,9200001,500000,469024
89,23,9600001,500000,469024
89,24,10000000,500000,469024
90,0,400001,275437,259038
90,1,800001,398874,379741
90,2,1200001,454628,430158
90,3,1600001,479562,452645
90,4,2000001,490904,463093
90,5,2400001,495893,467454
90,6,2800001,498126,469284
90,7,3200001,499144,470216
90,8,3600001,499627,470743
90,9,4000001,499840,470978
90,10,4400001,499933,471069
90,11,4800001,499963,471087
90,12,5200001,499979,471111
90,13,5600001,499991,471117
90,14,6000001,499995,471117
90,15,6400001,499997,471117
90,16,6800001,499999,471117
90,17,7200001,499999,471117
90,18,7600001,499999,471117
90,19,8000001,499999,471117
90,20,8400001,500000,471117
90,21,8800001,500000,471117
90,22,9200001,500000,471117
90,23,9600001,500000,471117
90,24,10000000,500000,471117
91,0,400001,274987,258779
91,1,800001,398833,379556
91,2,1200001,454537,429002
91,3,1600001,479619,452062
91,4,2000001,490846,461657
91,5,2400001,495925,466238
91,6,2800001,498154,468046
91,7,3200001,499158,468961
91,8,3600001,499628,469476
91,9,4000001,499820,469600
91,10,4400001,499928,469706
91,11,4800001,499963,469727
91,12,5200001,499979,469747
91,13,5600001,499992,469754
91,14,6000001,499995,469785
91,15,6400001,499998,469787
91,16,6800001,499999,469787
91,17,7200001,500000,469787
91,18,7600001,500000,469787
91,19,8000001,500000,469787
91,20,8400001,500000,469787
91,21,8800001,500000,469787
91,22,9200001,500000,469787
91,23,9600001,500000,469787
91,24,10000000,500000,469787
92,0,400001,275302,261589
92,1,800001,399256,381144
92,2,1200001,454875,431262
92,3,1600001,479736,453807
92,4,2000001,490888,464103
92,5,2400001,495886,468798
92,6,2800001,498116,470720
92,7,3200001,499166,471693
92,8,3600001,499641,472171
92,9,4000001,499834,472344
92,10,4400001,499928,472445
92,11,4800001,499964,472464
92,12,5200001,499989,472518
92,13,5600001,499993,472526
92,14,6000001,499999,472526
92,15,6400001,499999,472526
92,16,6800001,500000,472526
92,17,7200001,500000,472526
92,18,7600001,500000,472526
92,19,8000001,500000,472526
92,20,8400001,500000,472526
92,21,8800001,500000,472526
92,22,9200001,500000,472526
92,23,9600001,500000,472526
92,24,10000000,500000,472526
93,0,400001,275769,259711
93,1,800001,399337,380217
93,2,1200001,454944,430763
93,3,1600001,479620,453247
93,4,2000001,490866,463345
93,5,2400001,495988,467994
93,6,2800001,498190,470016
93,7,3200001,499230,470906
93,8,3600001,499665,471228
93,9,4000001,499852,471398
93,10,4400001,499933,471447
93,11,4800001,499972,471504
93,12,5200001,499985,471527
93,13,5600001,499991,471530
93,14,6000001,499996,471543
93,15,6400001,499997,471543
93,16,6800001,499998,471545
93,17,7200001,500000,471545
93,18,7600001,500000,471545
93,19,8000001,500000,471545
93,20,8400001,500000,471545
93,21,8800001,500000,471545
93,22,9200001,500000,471545
93,23,9600001,500000,471545
93,24,10000000,500000,471545
94,0,400001,275333,259762
94,1,800001,398637,381177
94,2,1200001,454675,429323
94,3,1600001,479869,452137
94,4,2000001,491003,461897
94,5,2400001,495836,466453
94,6,2800001,498121,468434
94,7,3200001,499119,469311
94,8,3600001,499598,469834
94,9,4000001,499812,469963
94,10,4400001,499921,470045
94,11,4800001,499963,470109
94,12,5200001,499974,470120
94,13,5600001,499986,470127
94,14,6000001,499994,470129
94,15,6400001,499997,470129
94,16,6800001,499997,470129
94,17,7200001,499998,470137
94,18,7600001,499999,470137
94,19,8000001,499999,470137
94,20,8400001,500000,470142
94,21,8800001,500000,470142
94,22,9200001,500000,470142
94,23,9600001,500000,470142
94,24,10000000,500000,470142
95,0,400001,275381,259711
95,1,800001,399051,379541
95,2,1200001,454486,429672
95,3,1600001,479619,452422
95,4,2000001,490868,462761
95,5,2400001,495822,467377
95,6,2800001,498098,469380
95,7,3200001,499168,470333
95,8,3600001,499619,470694
95,9,4000001,499818,470841
95,10,4400001,499925,470937
95,11,4800001,499965,470963
95,12,5200001,499984,470965
95,13,5600001,499992,470975
95,14,6000001,499994,470975
95,15,6400001,499999,470977
95,16,6800001,499999,470977
95,17,7200001,500000,470977
95,18,7600001,500000,470977
95,19,8000001,500000,470977
95,20,8400001,500000,470977
95,21,8800001,500000,470977
95,22,9200001,500000,470977
95,23,9600001,500000,470977
95,24,10000000,500000,470977
96,0,400001,275612,260979
96,1,800001,398926,380819
96,2,1200001,454598,431277
96,3,1600001,479696,453619
96,4,2000001,490919,463242
96,5,2400001,495929,467616
96,6,2800001,498195,469785
96,7,3200001,499200,470739
96,8,3600001,499654,471289
96,9,4000001,499846,471458
96,10,4400001,499928,471526
96,11,4800001,499977,471576
96,12,5200001,499990,471578
96,13,5600001,499996,471587
96,14,6000001,499998,471592
96,15,6400001,499998,471592
96,16,6800001,500000,471596
96,17,7200001,500000,471596
96,18,7600001,500000,471596
96,19,8000001,500000,471596
96,20,8400001,500000,471596
96,21,8800001,500000,471596
96,22,9200001,500000,471596
96,23,9600001,500000,471596
96,24,10000000,500000,471596
97,0,400001,275132,259711
97,1,800001,399299,380835
97,2,1200001,454767,431517
97,3,1600001,479450,453648
97,4,2000001,490768,463927
97,5,2400001,495861,468278
97,6,2800001,498147,470476
97,7,3200001,499155,471376
97,8,3600001,499647,471883
97,9,4000001,499844,472066
97,10,4400001,499932,472162
97,11,4800001,499972,472205
97,12,5200001,499988,472218
97,13,5600001,499994,472223
97,14,6000001,499997,472225
97,15,6400001,500000,472243
97,16,6800001,500000,472243
97,17,7200001,500000,472243
97,18,7600001,500000,472243
97,19,8000001,500000,472243
97,20,8400001,500000,472243
97,21,8800001,500000,472243
97,22,9200001,500000,472243
97,23,9600001,500000,472243
97,24,10000000,500000,472243
98,0,400001,275557,259965
98,1,800001,399427,379226
98,2,1200001,454655,427821
98,3,1600001,479650,450459
98,4,2000001,490743,460368
98,5,2400001,495911,465154
98,6,2800001,498183,467137
98,7,3200001,499215,467948
98,8,3600001,499658,468310
98,9,4000001,499843,468447
98,10,4400001,499930,468510
98,11,4800001,499965,468556
98,12,5200001,499984,468579
98,13,5600001,499994,468586
98,14,6000001,499997,468591
98,15,6400001,499998,468591
98,16,6800001,499998,468591
98,17,7200001,499998,468591
98,18,7600001,499999,468591
98,19,8000001,500000,468591
98,20,8400001,500000,468591
98,21,8800001,500000,468591
98,22,9200001,500000,468591
98,23,9600001,500000,468591
98,24,10000000,500000,468591
99,0,400001,275341,260256
99,1,800001,398932,380545
99,2,1200001,454694,431122
99,3,1600001,479514,454435
99,4,2000001,490841,464691
99,5,2400001,495842,469242
99,6,2800001,498145,471487
99,7,3200001,499181,472372
99,8,3600001,499610,472801
99,9,4000001,499833,473046
99,10,4400001,499918,473141
99,11,4800001,499959,473150
99,12,5200001,499977,473172
99,13,5600001,499991,473188
99,14,6000001,499994,473191
99,15,6400001,499998,473194
99,16,6800001,499999,473194
99,17,7200001,500000,473194
99,18,7600001,500000,473194
99,19,8000001,500000,473194
99,20,8400001,500000,473194
99,21,8800001,500000,473194
99,22,9200001,500000,473194
99,23,9600001,500000,473194
99,24,10000000,500000,473194
